"","region","LandLeaf","year","yield","veg.carbon.density","HarvestIndex","Root_Shoot","WaterContent","Tree_Cdensity_kgm2"
"227","India","Legumes_NarmadaR_RFD_lo",2015,0.070311651957115,0.03,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"228","India","Legumes_NarmadaR_RFD_hi",2015,0.070311651957115,0.03,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"229","India","MiscCrop_IndusR_RFD_lo",2015,0.305258027275738,0.08,0.931936313657325,0.260603490306847,0.144292048546924,NA
"230","India","MiscCrop_IndusR_RFD_hi",2015,0.305258027275738,0.08,0.931936313657325,0.260603490306847,0.144292048546924,NA
"231","India","MiscCrop_SabarmatiR_RFD_lo",2015,0.249253846564539,0.065,0.931936313657325,0.260603490306847,0.144292048546924,NA
"232","India","MiscCrop_SabarmatiR_RFD_hi",2015,0.249253846564539,0.065,0.931936313657325,0.260603490306847,0.144292048546924,NA
"233","India","MiscCrop_GangesR_RFD_lo",2015,0.265192861424628,0.069,0.931936313657325,0.260603490306847,0.144292048546924,NA
"234","India","MiscCrop_GangesR_RFD_hi",2015,0.265192861424628,0.069,0.931936313657325,0.260603490306847,0.144292048546924,NA
"235","India","MiscCrop_MahiR_RFD_lo",2015,0.242618403270784,0.063,0.931936313657325,0.260603490306847,0.144292048546924,NA
"236","India","MiscCrop_MahiR_RFD_hi",2015,0.242618403270784,0.063,0.931936313657325,0.260603490306847,0.144292048546924,NA
"237","India","MiscCrop_BengalBay_RFD_lo",2015,1.71822823820951,0.447,0.931936313657325,0.260603490306847,0.144292048546924,NA
"238","India","MiscCrop_BengalBay_RFD_hi",2015,1.71822823820951,0.447,0.931936313657325,0.260603490306847,0.144292048546924,NA
"239","India","MiscCrop_TaptiR_RFD_lo",2015,0.150781905167236,0.039,0.931936313657325,0.260603490306847,0.144292048546924,NA
"240","India","MiscCrop_TaptiR_RFD_hi",2015,0.150781905167236,0.039,0.931936313657325,0.260603490306847,0.144292048546924,NA
"241","India","MiscCrop_BengalW_RFD_lo",2015,0.23340974539355,0.061,0.931936313657325,0.260603490306847,0.144292048546924,NA
"242","India","MiscCrop_BengalW_RFD_hi",2015,0.23340974539355,0.061,0.931936313657325,0.260603490306847,0.144292048546924,NA
"243","India","MiscCrop_BrahmaniR_RFD_lo",2015,0.206820131730883,0.054,0.931936313657325,0.260603490306847,0.144292048546924,NA
"244","India","MiscCrop_BrahmaniR_RFD_hi",2015,0.206820131730883,0.054,0.931936313657325,0.260603490306847,0.144292048546924,NA
"245","India","MiscCrop_MahanadiR_RFD_lo",2015,0.184954421247231,0.048,0.931936313657325,0.260603490306847,0.144292048546924,NA
"246","India","MiscCrop_MahanadiR_RFD_hi",2015,0.184954421247231,0.048,0.931936313657325,0.260603490306847,0.144292048546924,NA
"247","India","MiscCrop_GodavariR_RFD_lo",2015,0.188622721455836,0.049,0.931936313657325,0.260603490306847,0.144292048546924,NA
"248","India","MiscCrop_GodavariR_RFD_hi",2015,0.188622721455836,0.049,0.931936313657325,0.260603490306847,0.144292048546924,NA
"249","India","MiscCrop_IndCstNE_RFD_lo",2015,0.284592973151767,0.074,0.931936313657325,0.260603490306847,0.144292048546924,NA
"250","India","MiscCrop_IndCstNE_RFD_hi",2015,0.284592973151767,0.074,0.931936313657325,0.260603490306847,0.144292048546924,NA
"251","India","MiscCrop_IndCstW_RFD_lo",2015,0.280365821436363,0.073,0.931936313657325,0.260603490306847,0.144292048546924,NA
"252","India","MiscCrop_IndCstW_RFD_hi",2015,0.280365821436363,0.073,0.931936313657325,0.260603490306847,0.144292048546924,NA
"253","India","MiscCrop_IrrawaddyR_RFD_lo",2015,0.249747830893173,0.065,0.931936313657325,0.260603490306847,0.144292048546924,NA
"254","India","MiscCrop_IrrawaddyR_RFD_hi",2015,0.249747830893173,0.065,0.931936313657325,0.260603490306847,0.144292048546924,NA
"255","India","MiscCrop_KrishnaR_RFD_lo",2015,0.214601672180744,0.056,0.931936313657325,0.260603490306847,0.144292048546924,NA
"256","India","MiscCrop_KrishnaR_RFD_hi",2015,0.214601672180744,0.056,0.931936313657325,0.260603490306847,0.144292048546924,NA
"257","India","MiscCrop_IndCstE_RFD_lo",2015,0.150397286414099,0.039,0.931936313657325,0.260603490306847,0.144292048546924,NA
"258","India","MiscCrop_IndCstE_RFD_hi",2015,0.150397286414099,0.039,0.931936313657325,0.260603490306847,0.144292048546924,NA
"259","India","MiscCrop_PennarR_RFD_lo",2015,0.126711053767157,0.033,0.931936313657325,0.260603490306847,0.144292048546924,NA
"260","India","MiscCrop_PennarR_RFD_hi",2015,0.126711053767157,0.033,0.931936313657325,0.260603490306847,0.144292048546924,NA
"261","India","MiscCrop_CauveryR_RFD_lo",2015,0.195697743352799,0.051,0.931936313657325,0.260603490306847,0.144292048546924,NA
"262","India","MiscCrop_CauveryR_RFD_hi",2015,0.195697743352799,0.051,0.931936313657325,0.260603490306847,0.144292048546924,NA
"263","India","MiscCrop_IndCstS_RFD_lo",2015,0.232929378309846,0.061,0.931936313657325,0.260603490306847,0.144292048546924,NA
"264","India","MiscCrop_IndCstS_RFD_hi",2015,0.232929378309846,0.061,0.931936313657325,0.260603490306847,0.144292048546924,NA
"265","India","MiscCrop_NarmadaR_RFD_lo",2015,0.213572244928409,0.056,0.931936313657325,0.260603490306847,0.144292048546924,NA
"266","India","MiscCrop_NarmadaR_RFD_hi",2015,0.213572244928409,0.056,0.931936313657325,0.260603490306847,0.144292048546924,NA
"267","India","MiscCropTree_IndusR_RFD_lo",2015,0.384662255848877,0.331,0.931936313657325,0.260603490306847,0.144292048546924,0.331193838254172
"268","India","MiscCropTree_IndusR_RFD_hi",2015,0.384662255848877,0.331,0.931936313657325,0.260603490306847,0.144292048546924,0.331193838254172
"269","India","MiscCropTree_SabarmatiR_RFD_lo",2015,2.50626841892233,0.426,0.931936313657325,0.260603490306847,0.144292048546924,0.426433282597666
"270","India","MiscCropTree_SabarmatiR_RFD_hi",2015,2.50626841892233,0.426,0.931936313657325,0.260603490306847,0.144292048546924,0.426433282597666
"271","India","MiscCropTree_GangesR_RFD_lo",2015,14.5793888219,0.33,0.931936313657325,0.260603490306847,0.144292048546924,0.330315489087354
"272","India","MiscCropTree_GangesR_RFD_hi",2015,14.5793888219,0.33,0.931936313657325,0.260603490306847,0.144292048546924,0.330315489087354
"273","India","MiscCropTree_MahiR_RFD_lo",2015,0.195313005876755,0.259,0.931936313657325,0.260603490306847,0.144292048546924,0.259405940594059
"274","India","MiscCropTree_MahiR_RFD_hi",2015,0.195313005876755,0.259,0.931936313657325,0.260603490306847,0.144292048546924,0.259405940594059
"275","India","MiscCropTree_BengalBay_RFD_lo",2015,0.0447281692847531,1.524,0.931936313657325,0.260603490306847,0.144292048546924,1.52380952380952
"276","India","MiscCropTree_BengalBay_RFD_hi",2015,0.0447281692847531,1.524,0.931936313657325,0.260603490306847,0.144292048546924,1.52380952380952
"277","India","MiscCropTree_TaptiR_RFD_lo",2015,0.411499157419728,0.321,0.931936313657325,0.260603490306847,0.144292048546924,0.321303841676368
"278","India","MiscCropTree_TaptiR_RFD_hi",2015,0.411499157419728,0.321,0.931936313657325,0.260603490306847,0.144292048546924,0.321303841676368
"279","India","MiscCropTree_BengalW_RFD_lo",2015,0.396706956735077,0.32,0.931936313657325,0.260603490306847,0.144292048546924,0.320279805352798
"280","India","MiscCropTree_BengalW_RFD_hi",2015,0.396706956735077,0.32,0.931936313657325,0.260603490306847,0.144292048546924,0.320279805352798
"281","India","MiscCropTree_BrahmaniR_RFD_lo",2015,0.302660612160163,0.396,0.931936313657325,0.260603490306847,0.144292048546924,0.395968790637191
"282","India","MiscCropTree_BrahmaniR_RFD_hi",2015,0.302660612160163,0.396,0.931936313657325,0.260603490306847,0.144292048546924,0.395968790637191
"283","India","MiscCropTree_MahanadiR_RFD_lo",2015,0.733541976269951,0.355,0.931936313657325,0.260603490306847,0.144292048546924,0.355149181905679
"284","India","MiscCropTree_MahanadiR_RFD_hi",2015,0.733541976269951,0.355,0.931936313657325,0.260603490306847,0.144292048546924,0.355149181905679
"285","India","MiscCropTree_GodavariR_RFD_lo",2015,1.76079893084311,0.359,0.931936313657325,0.260603490306847,0.144292048546924,0.358603238866397
"286","India","MiscCropTree_GodavariR_RFD_hi",2015,1.76079893084311,0.359,0.931936313657325,0.260603490306847,0.144292048546924,0.358603238866397
"287","India","MiscCropTree_IndCstNE_RFD_lo",2015,0.213204273590656,0.454,0.931936313657325,0.260603490306847,0.144292048546924,0.453968253968254
"288","India","MiscCropTree_IndCstNE_RFD_hi",2015,0.213204273590656,0.454,0.931936313657325,0.260603490306847,0.144292048546924,0.453968253968254
"289","India","MiscCropTree_IndCstW_RFD_lo",2015,34.8824095304545,0.679,0.931936313657325,0.260603490306847,0.144292048546924,0.678574080323996
"290","India","MiscCropTree_IndCstW_RFD_hi",2015,34.8824095304545,0.679,0.931936313657325,0.260603490306847,0.144292048546924,0.678574080323996
"291","India","MiscCropTree_IrrawaddyR_RFD_lo",2015,0.0386215195651664,0.286,0.931936313657325,0.260603490306847,0.144292048546924,0.2859
"292","India","MiscCropTree_IrrawaddyR_RFD_hi",2015,0.0386215195651664,0.286,0.931936313657325,0.260603490306847,0.144292048546924,0.2859
"293","India","MiscCropTree_KrishnaR_RFD_lo",2015,2.22909883429172,0.454,0.931936313657325,0.260603490306847,0.144292048546924,0.453548180067846
"294","India","MiscCropTree_KrishnaR_RFD_hi",2015,2.22909883429172,0.454,0.931936313657325,0.260603490306847,0.144292048546924,0.453548180067846
"295","India","MiscCropTree_IndCstE_RFD_lo",2015,3.77900816087285,0.432,0.931936313657325,0.260603490306847,0.144292048546924,0.432311463927154
"296","India","MiscCropTree_IndCstE_RFD_hi",2015,3.77900816087285,0.432,0.931936313657325,0.260603490306847,0.144292048546924,0.432311463927154
"297","India","MiscCropTree_PennarR_RFD_lo",2015,0.427321414474261,0.293,0.931936313657325,0.260603490306847,0.144292048546924,0.293081416575392
"298","India","MiscCropTree_PennarR_RFD_hi",2015,0.427321414474261,0.293,0.931936313657325,0.260603490306847,0.144292048546924,0.293081416575392
"299","India","MiscCropTree_CauveryR_RFD_lo",2015,240.135047746872,0.759,0.931936313657325,0.260603490306847,0.144292048546924,0.758764082811748
"300","India","MiscCropTree_CauveryR_RFD_hi",2015,240.135047746872,0.759,0.931936313657325,0.260603490306847,0.144292048546924,0.758764082811748
"301","India","MiscCropTree_IndCstS_RFD_lo",2015,51.9415797988873,1.87,0.931936313657325,0.260603490306847,0.144292048546924,1.87001653159147
"302","India","MiscCropTree_IndCstS_RFD_hi",2015,51.9415797988873,1.87,0.931936313657325,0.260603490306847,0.144292048546924,1.87001653159147
"303","India","MiscCropTree_NarmadaR_RFD_lo",2015,0.506919251893868,0.298,0.931936313657325,0.260603490306847,0.144292048546924,0.297984224364592
"304","India","MiscCropTree_NarmadaR_RFD_hi",2015,0.506919251893868,0.298,0.931936313657325,0.260603490306847,0.144292048546924,0.297984224364592
"305","India","NutsSeeds_IndusR_RFD_lo",2015,0.375406338819285,0.205,0.4,0.0772847682119205,0.100016556291391,NA
"306","India","NutsSeeds_IndusR_RFD_hi",2015,0.375406338819285,0.205,0.4,0.0772847682119205,0.100016556291391,NA
"307","India","NutsSeeds_SabarmatiR_RFD_lo",2015,0.209633123217565,0.114,0.4,0.0772847682119205,0.100016556291391,NA
"308","India","NutsSeeds_SabarmatiR_RFD_hi",2015,0.209633123217565,0.114,0.4,0.0772847682119205,0.100016556291391,NA
"309","India","NutsSeeds_GangesR_RFD_lo",2015,0.229424956101356,0.125,0.4,0.0772847682119205,0.100016556291391,NA
"310","India","NutsSeeds_GangesR_RFD_hi",2015,0.229424956101356,0.125,0.4,0.0772847682119205,0.100016556291391,NA
"311","India","NutsSeeds_MahiR_RFD_lo",2015,0.139464981282387,0.076,0.4,0.0772847682119205,0.100016556291391,NA
"312","India","NutsSeeds_MahiR_RFD_hi",2015,0.139464981282387,0.076,0.4,0.0772847682119205,0.100016556291391,NA
"313","India","NutsSeeds_BengalBay_RFD_lo",2015,1.16707023589657,0.636,0.4,0.0772847682119205,0.100016556291391,NA
"314","India","NutsSeeds_BengalBay_RFD_hi",2015,1.16707023589657,0.636,0.4,0.0772847682119205,0.100016556291391,NA
"315","India","NutsSeeds_TaptiR_RFD_lo",2015,0.144050471633944,0.079,0.4,0.0772847682119205,0.100016556291391,NA
"316","India","NutsSeeds_TaptiR_RFD_hi",2015,0.144050471633944,0.079,0.4,0.0772847682119205,0.100016556291391,NA
"317","India","NutsSeeds_BengalW_RFD_lo",2015,0.336718334329253,0.184,0.4,0.0772847682119205,0.100016556291391,NA
"318","India","NutsSeeds_BengalW_RFD_hi",2015,0.336718334329253,0.184,0.4,0.0772847682119205,0.100016556291391,NA
"319","India","NutsSeeds_BrahmaniR_RFD_lo",2015,0.253380911909482,0.138,0.4,0.0772847682119205,0.100016556291391,NA
"320","India","NutsSeeds_BrahmaniR_RFD_hi",2015,0.253380911909482,0.138,0.4,0.0772847682119205,0.100016556291391,NA
"321","India","NutsSeeds_MahanadiR_RFD_lo",2015,0.236657579722707,0.129,0.4,0.0772847682119205,0.100016556291391,NA
"322","India","NutsSeeds_MahanadiR_RFD_hi",2015,0.236657579722707,0.129,0.4,0.0772847682119205,0.100016556291391,NA
"323","India","NutsSeeds_GodavariR_RFD_lo",2015,0.236754415102436,0.129,0.4,0.0772847682119205,0.100016556291391,NA
"324","India","NutsSeeds_GodavariR_RFD_hi",2015,0.236754415102436,0.129,0.4,0.0772847682119205,0.100016556291391,NA
"325","India","NutsSeeds_IndCstNE_RFD_lo",2015,0.246010482992292,0.134,0.4,0.0772847682119205,0.100016556291391,NA
"326","India","NutsSeeds_IndCstNE_RFD_hi",2015,0.246010482992292,0.134,0.4,0.0772847682119205,0.100016556291391,NA
"327","India","NutsSeeds_IndCstW_RFD_lo",2015,0.26570381198496,0.145,0.4,0.0772847682119205,0.100016556291391,NA
"328","India","NutsSeeds_IndCstW_RFD_hi",2015,0.26570381198496,0.145,0.4,0.0772847682119205,0.100016556291391,NA
"329","India","NutsSeeds_IrrawaddyR_RFD_lo",2015,0.965244177842003,0.526,0.4,0.0772847682119205,0.100016556291391,NA
"330","India","NutsSeeds_IrrawaddyR_RFD_hi",2015,0.965244177842003,0.526,0.4,0.0772847682119205,0.100016556291391,NA
"331","India","NutsSeeds_KrishnaR_RFD_lo",2015,0.162010727991306,0.088,0.4,0.0772847682119205,0.100016556291391,NA
"332","India","NutsSeeds_KrishnaR_RFD_hi",2015,0.162010727991306,0.088,0.4,0.0772847682119205,0.100016556291391,NA
"333","India","NutsSeeds_IndCstE_RFD_lo",2015,0.201563098315343,0.11,0.4,0.0772847682119205,0.100016556291391,NA
"334","India","NutsSeeds_IndCstE_RFD_hi",2015,0.201563098315343,0.11,0.4,0.0772847682119205,0.100016556291391,NA
"335","India","NutsSeeds_PennarR_RFD_lo",2015,0.0714499869475358,0.039,0.4,0.0772847682119205,0.100016556291391,NA
"336","India","NutsSeeds_PennarR_RFD_hi",2015,0.0714499869475358,0.039,0.4,0.0772847682119205,0.100016556291391,NA
"337","India","NutsSeeds_CauveryR_RFD_lo",2015,0.258893517287154,0.141,0.4,0.0772847682119205,0.100016556291391,NA
"338","India","NutsSeeds_CauveryR_RFD_hi",2015,0.258893517287154,0.141,0.4,0.0772847682119205,0.100016556291391,NA
"339","India","NutsSeeds_IndCstS_RFD_lo",2015,0.260816786803555,0.142,0.4,0.0772847682119205,0.100016556291391,NA
"340","India","NutsSeeds_IndCstS_RFD_hi",2015,0.260816786803555,0.142,0.4,0.0772847682119205,0.100016556291391,NA
"341","India","NutsSeeds_NarmadaR_RFD_lo",2015,0.187811058814108,0.102,0.4,0.0772847682119205,0.100016556291391,NA
"342","India","NutsSeeds_NarmadaR_RFD_hi",2015,0.187811058814108,0.102,0.4,0.0772847682119205,0.100016556291391,NA
"343","India","NutsSeedsTree_IndusR_RFD_lo",2015,1.19991767345426,0.16,0.4,0.0772847682119205,0.100016556291391,0.159778085991678
"344","India","NutsSeedsTree_IndusR_RFD_hi",2015,1.19991767345426,0.16,0.4,0.0772847682119205,0.100016556291391,0.159778085991678
"345","India","NutsSeedsTree_SabarmatiR_RFD_lo",2015,7.80321462018224,0.205,0.4,0.0772847682119205,0.100016556291391,0.204856439704676
"346","India","NutsSeedsTree_SabarmatiR_RFD_hi",2015,7.80321462018224,0.205,0.4,0.0772847682119205,0.100016556291391,0.204856439704676
"347","India","NutsSeedsTree_GangesR_RFD_lo",2015,207.97573075146,3.603,0.4,0.0772847682119205,0.100016556291391,3.60277891922668
"348","India","NutsSeedsTree_GangesR_RFD_hi",2015,207.97573075146,3.603,0.4,0.0772847682119205,0.100016556291391,3.60277891922668
"349","India","NutsSeedsTree_MahiR_RFD_lo",2015,14.4252602805579,11.676,0.4,0.0772847682119205,0.100016556291391,11.6764110798876
"350","India","NutsSeedsTree_MahiR_RFD_hi",2015,14.4252602805579,11.676,0.4,0.0772847682119205,0.100016556291391,11.6764110798876
"351","India","NutsSeedsTree_BengalBay_RFD_lo",2015,1.41552788040307,5.197,0.4,0.0772847682119205,0.100016556291391,5.19662337662338
"352","India","NutsSeedsTree_BengalBay_RFD_hi",2015,1.41552788040307,5.197,0.4,0.0772847682119205,0.100016556291391,5.19662337662338
"353","India","NutsSeedsTree_TaptiR_RFD_lo",2015,51.6077091867219,12.635,0.4,0.0772847682119205,0.100016556291391,12.6348686501628
"354","India","NutsSeedsTree_TaptiR_RFD_hi",2015,51.6077091867219,12.635,0.4,0.0772847682119205,0.100016556291391,12.6348686501628
"355","India","NutsSeedsTree_BengalW_RFD_lo",2015,26.3119447332142,7.218,0.4,0.0772847682119205,0.100016556291391,7.21769985063965
"356","India","NutsSeedsTree_BengalW_RFD_hi",2015,26.3119447332142,7.218,0.4,0.0772847682119205,0.100016556291391,7.21769985063965
"357","India","NutsSeedsTree_BrahmaniR_RFD_lo",2015,31.8165670601856,10.048,0.4,0.0772847682119205,0.100016556291391,10.0475183578104
"358","India","NutsSeedsTree_BrahmaniR_RFD_hi",2015,31.8165670601856,10.048,0.4,0.0772847682119205,0.100016556291391,10.0475183578104
"359","India","NutsSeedsTree_MahanadiR_RFD_lo",2015,44.6856841079826,10.062,0.4,0.0772847682119205,0.100016556291391,10.0624664290358
"360","India","NutsSeedsTree_MahanadiR_RFD_hi",2015,44.6856841079826,10.062,0.4,0.0772847682119205,0.100016556291391,10.0624664290358
"361","India","NutsSeedsTree_GodavariR_RFD_lo",2015,201.181196925525,12.47,0.4,0.0772847682119205,0.100016556291391,12.4701564028058
"362","India","NutsSeedsTree_GodavariR_RFD_hi",2015,201.181196925525,12.47,0.4,0.0772847682119205,0.100016556291391,12.4701564028058
"363","India","NutsSeedsTree_IndCstNE_RFD_lo",2015,15.947655828753,12.653,0.4,0.0772847682119205,0.100016556291391,12.6526634853305
"364","India","NutsSeedsTree_IndCstNE_RFD_hi",2015,15.947655828753,12.653,0.4,0.0772847682119205,0.100016556291391,12.6526634853305
"365","India","NutsSeedsTree_IndCstW_RFD_lo",2015,147.126780607775,10.585,0.4,0.0772847682119205,0.100016556291391,10.5849953633547
"366","India","NutsSeedsTree_IndCstW_RFD_hi",2015,147.126780607775,10.585,0.4,0.0772847682119205,0.100016556291391,10.5849953633547
"367","India","NutsSeedsTree_IrrawaddyR_RFD_lo",2015,0.243733277420397,2.666,0.4,0.0772847682119205,0.100016556291391,2.66566037735849
"368","India","NutsSeedsTree_IrrawaddyR_RFD_hi",2015,0.243733277420397,2.666,0.4,0.0772847682119205,0.100016556291391,2.66566037735849
"369","India","NutsSeedsTree_KrishnaR_RFD_lo",2015,347.668646397913,9.489,0.4,0.0772847682119205,0.100016556291391,9.48899237830057
"370","India","NutsSeedsTree_KrishnaR_RFD_hi",2015,347.668646397913,9.489,0.4,0.0772847682119205,0.100016556291391,9.48899237830057
"371","India","NutsSeedsTree_IndCstE_RFD_lo",2015,37.4786785817979,8.44,0.4,0.0772847682119205,0.100016556291391,8.43982806467181
"372","India","NutsSeedsTree_IndCstE_RFD_hi",2015,37.4786785817979,8.44,0.4,0.0772847682119205,0.100016556291391,8.43982806467181
"373","India","NutsSeedsTree_PennarR_RFD_lo",2015,34.6101253936963,8.881,0.4,0.0772847682119205,0.100016556291391,8.88099227403891
"374","India","NutsSeedsTree_PennarR_RFD_hi",2015,34.6101253936963,8.881,0.4,0.0772847682119205,0.100016556291391,8.88099227403891
"375","India","NutsSeedsTree_CauveryR_RFD_lo",2015,100.03563653879,8.899,0.4,0.0772847682119205,0.100016556291391,8.89858998144713
"376","India","NutsSeedsTree_CauveryR_RFD_hi",2015,100.03563653879,8.899,0.4,0.0772847682119205,0.100016556291391,8.89858998144713
"377","India","NutsSeedsTree_IndCstS_RFD_lo",2015,144.171983336894,11.031,0.4,0.0772847682119205,0.100016556291391,11.03131029365
"378","India","NutsSeedsTree_IndCstS_RFD_hi",2015,144.171983336894,11.031,0.4,0.0772847682119205,0.100016556291391,11.03131029365
"379","India","NutsSeedsTree_NarmadaR_RFD_lo",2015,35.2044596163292,11.475,0.4,0.0772847682119205,0.100016556291391,11.4751014718278
"380","India","NutsSeedsTree_NarmadaR_RFD_hi",2015,35.2044596163292,11.475,0.4,0.0772847682119205,0.100016556291391,11.4751014718278
"381","India","OilCrop_IndusR_RFD_lo",2015,0.120240910488197,0.032,0.502297346509714,0.148157238495285,0.484161270734883,NA
"382","India","OilCrop_IndusR_RFD_hi",2015,0.120240910488197,0.032,0.502297346509714,0.148157238495285,0.484161270734883,NA
"383","India","OilCrop_SabarmatiR_RFD_lo",2015,0.152181317193011,0.04,0.502297346509714,0.148157238495285,0.484161270734883,NA
"384","India","OilCrop_SabarmatiR_RFD_hi",2015,0.152181317193011,0.04,0.502297346509714,0.148157238495285,0.484161270734883,NA
"385","India","OilCrop_GangesR_RFD_lo",2015,0.114889000858034,0.03,0.502297346509714,0.148157238495285,0.484161270734883,NA
"386","India","OilCrop_GangesR_RFD_hi",2015,0.114889000858034,0.03,0.502297346509714,0.148157238495285,0.484161270734883,NA
"387","India","OilCrop_MahiR_RFD_lo",2015,0.097360895564624,0.026,0.502297346509714,0.148157238495285,0.484161270734883,NA
"388","India","OilCrop_MahiR_RFD_hi",2015,0.097360895564624,0.026,0.502297346509714,0.148157238495285,0.484161270734883,NA
"389","India","OilCrop_BengalBay_RFD_lo",2015,0.346413435489127,0.092,0.502297346509714,0.148157238495285,0.484161270734883,NA
"390","India","OilCrop_BengalBay_RFD_hi",2015,0.346413435489127,0.092,0.502297346509714,0.148157238495285,0.484161270734883,NA
"391","India","OilCrop_TaptiR_RFD_lo",2015,0.0354925508461878,0.009,0.502297346509714,0.148157238495285,0.484161270734883,NA
"392","India","OilCrop_TaptiR_RFD_hi",2015,0.0354925508461878,0.009,0.502297346509714,0.148157238495285,0.484161270734883,NA
"393","India","OilCrop_BengalW_RFD_lo",2015,0.124961935334955,0.033,0.502297346509714,0.148157238495285,0.484161270734883,NA
"394","India","OilCrop_BengalW_RFD_hi",2015,0.124961935334955,0.033,0.502297346509714,0.148157238495285,0.484161270734883,NA
"395","India","OilCrop_BrahmaniR_RFD_lo",2015,0.0763910047540229,0.02,0.502297346509714,0.148157238495285,0.484161270734883,NA
"396","India","OilCrop_BrahmaniR_RFD_hi",2015,0.0763910047540229,0.02,0.502297346509714,0.148157238495285,0.484161270734883,NA
"397","India","OilCrop_MahanadiR_RFD_lo",2015,0.0612535081911806,0.016,0.502297346509714,0.148157238495285,0.484161270734883,NA
"398","India","OilCrop_MahanadiR_RFD_hi",2015,0.0612535081911806,0.016,0.502297346509714,0.148157238495285,0.484161270734883,NA
"399","India","OilCrop_GodavariR_RFD_lo",2015,0.062457411305788,0.017,0.502297346509714,0.148157238495285,0.484161270734883,NA
"400","India","OilCrop_GodavariR_RFD_hi",2015,0.062457411305788,0.017,0.502297346509714,0.148157238495285,0.484161270734883,NA
"401","India","OilCrop_IndCstNE_RFD_lo",2015,0.0600835898085901,0.016,0.502297346509714,0.148157238495285,0.484161270734883,NA
"402","India","OilCrop_IndCstNE_RFD_hi",2015,0.0600835898085901,0.016,0.502297346509714,0.148157238495285,0.484161270734883,NA
"403","India","OilCrop_IndCstW_RFD_lo",2015,0.113373684099018,0.03,0.502297346509714,0.148157238495285,0.484161270734883,NA
"404","India","OilCrop_IndCstW_RFD_hi",2015,0.113373684099018,0.03,0.502297346509714,0.148157238495285,0.484161270734883,NA
"405","India","OilCrop_IrrawaddyR_RFD_lo",2015,0.272272287774757,0.072,0.502297346509714,0.148157238495285,0.484161270734883,NA
"406","India","OilCrop_IrrawaddyR_RFD_hi",2015,0.272272287774757,0.072,0.502297346509714,0.148157238495285,0.484161270734883,NA
"407","India","OilCrop_KrishnaR_RFD_lo",2015,0.0943262132933327,0.025,0.502297346509714,0.148157238495285,0.484161270734883,NA
"408","India","OilCrop_KrishnaR_RFD_hi",2015,0.0943262132933327,0.025,0.502297346509714,0.148157238495285,0.484161270734883,NA
"409","India","OilCrop_IndCstE_RFD_lo",2015,0.0650618132172124,0.017,0.502297346509714,0.148157238495285,0.484161270734883,NA
"410","India","OilCrop_IndCstE_RFD_hi",2015,0.0650618132172124,0.017,0.502297346509714,0.148157238495285,0.484161270734883,NA
"411","India","OilCrop_PennarR_RFD_lo",2015,0.0895065276598768,0.024,0.502297346509714,0.148157238495285,0.484161270734883,NA
"412","India","OilCrop_PennarR_RFD_hi",2015,0.0895065276598768,0.024,0.502297346509714,0.148157238495285,0.484161270734883,NA
"413","India","OilCrop_CauveryR_RFD_lo",2015,0.0842065767951446,0.022,0.502297346509714,0.148157238495285,0.484161270734883,NA
"414","India","OilCrop_CauveryR_RFD_hi",2015,0.0842065767951446,0.022,0.502297346509714,0.148157238495285,0.484161270734883,NA
"415","India","OilCrop_IndCstS_RFD_lo",2015,0.0714419936749187,0.019,0.502297346509714,0.148157238495285,0.484161270734883,NA
"416","India","OilCrop_IndCstS_RFD_hi",2015,0.0714419936749187,0.019,0.502297346509714,0.148157238495285,0.484161270734883,NA
"417","India","OilCrop_NarmadaR_RFD_lo",2015,0.0756050595140889,0.02,0.502297346509714,0.148157238495285,0.484161270734883,NA
"418","India","OilCrop_NarmadaR_RFD_hi",2015,0.0756050595140889,0.02,0.502297346509714,0.148157238495285,0.484161270734883,NA
"419","India","OilCropTree_IndusR_RFD_lo",2015,0.464958150464639,2.214,0.502297346509714,0.148157238495285,0.484161270734883,2.21407407407407
"420","India","OilCropTree_IndusR_RFD_hi",2015,0.464958150464639,2.214,0.502297346509714,0.148157238495285,0.484161270734883,2.21407407407407
"421","India","OilCropTree_SabarmatiR_RFD_lo",2015,0.663137034269239,3.238,0.502297346509714,0.148157238495285,0.484161270734883,3.23772151898734
"422","India","OilCropTree_SabarmatiR_RFD_hi",2015,0.663137034269239,3.238,0.502297346509714,0.148157238495285,0.484161270734883,3.23772151898734
"423","India","OilCropTree_GangesR_RFD_lo",2015,570.344853437576,3.537,0.502297346509714,0.148157238495285,0.484161270734883,3.53679951768489
"424","India","OilCropTree_GangesR_RFD_hi",2015,570.344853437576,3.537,0.502297346509714,0.148157238495285,0.484161270734883,3.53679951768489
"425","India","OilCropTree_MahiR_RFD_lo",2015,9.64216492356997,2.818,0.502297346509714,0.148157238495285,0.484161270734883,2.8175
"426","India","OilCropTree_MahiR_RFD_hi",2015,9.64216492356997,2.818,0.502297346509714,0.148157238495285,0.484161270734883,2.8175
"427","India","OilCropTree_BengalBay_RFD_lo",2015,2.82531947167584,6.5,0.502297346509714,0.148157238495285,0.484161270734883,6.5
"428","India","OilCropTree_BengalBay_RFD_hi",2015,2.82531947167584,6.5,0.502297346509714,0.148157238495285,0.484161270734883,6.5
